time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
41:19.7,1.42196E+12,25.2,68.3,60.8,69.2,52.8,0,57.8,81.6,0.98,0.633,0.178
41:19.7,1.42196E+12,0,68.3,60.8,94.6,21.7,8.2,88.9,84.9,0.584,0.604,0.33
41:19.7,1.42196E+12,25.2,61.5,87.4,94.6,44.2,32.6,88.9,84.9,0.638,0.232,-0.115
41:19.8,1.42196E+12,51.4,71.7,60.8,52.3,49.9,3.1,81,86.6,0.784,0.393,0.09
41:19.8,1.42196E+12,53.1,64.9,62.4,136.3,84.1,0,82.6,83.3,0.882,0.457,0.076
41:19.9,1.42196E+12,64.9,71.7,36.7,75.4,54.3,1,88.9,86.6,0.54,0.716,0.462
41:19.9,1.42196E+12,38.2,68.3,101.2,70.7,54.3,0,70.1,91.6,0.565,0.413,-0.046
41:19.9,1.42196E+12,54.7,64.9,30.5,69.2,90.2,28.3,82.6,118.8,0.491,0.384,-0.012
41:19.9,1.42196E+12,54.7,68.3,62.4,139.7,44.2,0,113.2,80,0.501,0.56,0.291
41:20.0,1.42196E+12,56.4,68.3,60.8,141.5,66.1,0,79.4,83.3,0.78,0.477,0.105
41:20.0,1.42196E+12,92.7,98.1,62.4,64.5,57.2,0,90.5,86.6,0.369,0.657,0.315
41:20.0,1.42196E+12,26.8,70,101.2,72.3,55.8,0,54.8,84.9,0.902,0.511,0.105
41:20.0,1.42196E+12,91,70,49.4,70.7,78,0,90.5,80,0.584,0.897,0.393
41:20.0,1.42196E+12,54.7,70,62.4,72.3,47.1,0,90.5,68.6,0.413,0.521,0.071
41:20.1,1.42196E+12,28.4,75.2,64,72.3,84.1,0,70.1,76.7,0.799,0.628,0.144
41:20.1,1.42196E+12,56.4,56.4,62.4,101.1,55.8,0,90.5,84.9,0.349,0.389,0.193
41:20.2,1.42196E+12,38.2,39.8,60.8,114.3,54.3,0,70.1,49.6,0.892,0.887,0.335
41:20.2,1.42196E+12,56.4,70,64,64.5,51.4,42.4,100.1,84.9,0.696,0.393,0.13
41:20.2,1.42196E+12,59.8,70,64,88.1,55.8,0,88.9,84.9,0.56,0.428,-0.056
41:20.2,1.42196E+12,38.2,70,62.4,75.4,45.6,0,90.5,86.6,0.496,0.745,0.266
41:20.3,1.42196E+12,44.7,71.7,102.9,70.7,54.3,0,76.3,86.6,0.863,0.545,-0.017
41:20.3,1.42196E+12,61.5,73.5,36.7,69.2,90.2,24,82.6,118.8,0.418,0.384,0.017
41:20.3,1.42196E+12,58.1,70,65.7,70.7,55.8,0,87.3,111.9,0.569,0.389,0.042
41:20.4,1.42196E+12,68.3,70,74,72.3,54.3,0,92.1,80,0.765,0.784,-0.051
41:20.4,1.42196E+12,58.1,78.7,67.3,72.3,49.9,0,90.5,89.9,0.765,0.521,0.188
41:20.4,1.42196E+12,71.7,54.7,67.3,16.9,57.2,0,106.6,60.6,0.413,0.379,-0.164
41:20.4,1.42196E+12,56.4,70,62.4,46.3,63.1,24,116.5,86.6,0.511,0.384,-0.164
41:20.5,1.42196E+12,59.8,70,67.3,70.7,55.8,0,87.3,98.3,0.491,0.393,-0.076
41:20.5,1.42196E+12,59.8,51.4,70.6,72.3,54.3,0,88.9,191.9,0.77,0.78,0.139
41:20.5,1.42196E+12,56.4,99.9,74,40.3,64.6,0,88.9,118.8,0.257,0.178,0.002
41:20.5,1.42196E+12,56.4,51.4,49.4,72.3,90.2,0,88.9,67,0.721,0.902,0.144
41:20.5,1.42196E+12,56.4,68.3,64,70.7,32.8,0,119.8,111.9,0.359,0.55,-0.232
41:20.6,1.42196E+12,56.4,70,55.9,75.4,54.3,1,82.6,86.6,0.745,0.736,0.13
41:20.6,1.42196E+12,51.4,64.9,64,70.7,52.8,0,162.8,89.9,0.574,0.765,0.032
41:20.6,1.42196E+12,43.1,68.3,99.4,97.8,55.8,0,92.1,108.4,0.398,0.379,-0.213
41:20.7,1.42196E+12,56.4,64.9,36.7,70.7,90.2,3.1,90.5,57.5,0.511,0.384,-0.149
41:20.7,1.42196E+12,56.4,68.3,65.7,129.4,32.8,0,119.8,84.9,0.618,0.565,0.027
41:20.7,1.42196E+12,53.1,64.9,62.4,70.7,110.6,0,82.6,84.9,0.882,0.789,-0.002
41:20.7,1.42196E+12,49.7,64.9,94.3,72.3,52.8,0,87.3,89.9,0.511,0.677,0.188
41:20.8,1.42196E+12,25.2,54.7,64,114.3,66.1,0,101.7,488.4,0.54,0.384,-0.154
41:20.8,1.42196E+12,53.1,76.9,64,40.3,49.9,28.3,113.2,1030,0.77,0.389,-0.13
41:20.8,1.42196E+12,49.7,66.6,62.4,70.7,60.1,3.1,70.1,1047.9,0.941,0.452,-0.159
41:20.9,1.42196E+12,105.3,82.2,36.7,78.6,54.3,0,87.3,256.3,0.349,0.252,0.144
41:20.9,1.42196E+12,51.4,53.1,59.1,72.3,32.8,1,77.9,98.3,0.457,0.389,-0.154
41:20.9,1.42196E+12,51.4,64.9,64,40.3,48.5,0,108.3,113.6,0.565,0.452,-0.198
41:20.9,1.42196E+12,76.9,63.2,60.8,72.3,51.4,0,63.9,101.6,0.863,0.54,-0.1
41:21.0,1.42196E+12,44.7,63.2,49.4,64.5,54.3,0,103.4,99.9,0.623,0.775,0.076
41:21.0,1.42196E+12,51.4,66.6,44.6,75.4,52.8,0,88.9,145.3,0.648,0.389,-0.081
41:21.1,1.42196E+12,49.7,38.2,57.5,88.1,66.1,0,116.5,111.9,0.609,0.379,-0.159
41:21.1,1.42196E+12,49.7,70,60.8,70.7,32.8,0,70.1,118.8,0.765,0.389,-0.09
41:21.1,1.42196E+12,49.7,51.4,90.8,75.4,52.8,0,101.7,86.6,0.887,0.765,-0.032
41:21.1,1.42196E+12,63.2,76.9,59.1,101.1,54.3,0,87.3,122.2,0.56,0.565,0.266
41:21.1,1.42196E+12,48.1,61.5,60.8,55.3,51.4,0,85.7,127.5,1.024,0.77,-0.066
41:21.1,1.42196E+12,41.4,63.2,30.5,72.3,54.3,0,87.3,129.3,0.716,0.858,0.252
41:21.3,1.42196E+12,15.6,71.7,59.1,73.9,44.2,0,87.3,80,0.863,0.701,0.154
41:21.3,1.42196E+12,49.7,51.4,27.3,73.9,52.8,0,73.2,106.7,0.916,0.755,-0.134
41:21.3,1.42196E+12,105.3,70,59.1,88.1,52.8,28.3,88.9,127.5,0.506,0.565,0.281
41:21.3,1.42196E+12,41.4,61.5,57.5,64.5,54.3,0,87.3,125.7,1.097,0.833,0.213
41:21.3,1.42196E+12,49.7,56.4,57.5,70.7,54.3,0,84.1,124,0.833,0.853,0.261
41:21.3,1.42196E+12,25.2,64.9,52.7,64.5,52.8,0,87.3,108.4,0.638,0.384,0.188
41:21.3,1.42196E+12,49.7,64.9,62.4,75.4,54.3,0,70.1,93.2,0.887,0.784,0.11
41:21.4,1.42196E+12,48.1,46.4,57.5,66.1,55.8,0,87.3,117,0.682,0.501,0.315
41:21.4,1.42196E+12,49.7,59.8,59.1,70.7,54.3,0,82.6,111.9,1.019,0.54,-0.032
41:21.4,1.42196E+12,48.1,68.3,55.9,52.3,52.8,0,88.9,147.1,0.692,0.384,0.027
41:21.4,1.42196E+12,31.6,28.4,57.5,52.3,61.6,0,60.9,113.6,0.892,0.55,0.159
41:21.5,1.42196E+12,36.5,64.9,49.4,107.6,51.4,0,85.7,108.4,0.819,0.77,0.384
41:21.5,1.42196E+12,44.7,63.2,59.1,109.3,52.8,0,87.3,105,0.819,0.584,0.247
41:21.5,1.42196E+12,46.4,28.4,54.3,81.8,67.5,4.1,63.9,110.1,0.662,0.384,0.056
41:21.6,1.42196E+12,46.4,59.8,55.9,64.5,30,0,133.3,118.8,0.643,0.569,0.1
41:21.6,1.42196E+12,76.9,61.5,57.5,73.9,52.8,0,70.1,99.9,0.941,0.511,0.11
41:21.6,1.42196E+12,30,61.5,54.3,75.4,51.4,0,85.7,101.6,0.75,0.76,0.408
41:21.6,1.42196E+12,46.4,76.9,74,64.5,78,0,85.7,111.9,0.418,0.198,-0.046
41:21.7,1.42196E+12,38.2,64.9,24.2,66.1,52.8,20.8,93.7,70.2,0.579,0.384,0.022
