time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
12:20.7,1.42E+12,-0.005329518,0.005328985,-0.003197924,0.008187097,-0.002217305,0.003090779,-0.002067987,0.005640301
12:20.7,1.42E+12,-0.005329518,0.002131594,-0.002132127,0.006123187,-0.002302569,0.003048148,-0.002089303,0.005672324
12:20.8,1.42E+12,-0.004263721,0.004263188,0,0.006029435,-0.002323885,0.003069463,-0.002089303,0.005702469
12:20.8,1.42E+12,-0.006395315,0.00959244,-0.002132127,0.011724373,-0.002387833,0.003239996,-0.002174578,0.005857191
12:20.8,1.42E+12,-0.007461112,0.013855628,-0.006395315,0.016986662,-0.002515729,0.003389213,-0.002302484,0.006067263
12:20.8,1.42E+12,-0.007461112,0.013855628,-0.007461112,0.017415936,-0.002664951,0.003474477,-0.002345116,0.006196111
12:20.8,1.42E+12,-0.007461112,0.00959244,-0.01279063,0.017643223,-0.002814173,0.003559746,-0.002451706,0.0063656
12:20.8,1.42E+12,-0.007461112,0.006394783,-0.014922224,0.017867127,-0.002942069,0.00364501,-0.002622244,0.006586442
12:20.9,1.42E+12,-0.004263721,0.008526376,-0.019185679,0.021423554,-0.003006017,0.003687642,-0.002856736,0.006817228
12:20.9,1.42E+12,-0.004263721,0.013855628,-0.021317273,0.025779524,-0.003091291,0.003772906,-0.003112543,0.00707613
12:20.9,1.42E+12,-0.005329518,0.015987223,-0.02238307,0.028017796,-0.003155239,0.003943438,-0.003432298,0.007435382
12:20.9,1.42E+12,-0.008526909,0.011724034,-0.021317273,0.02577959,-0.003240503,0.004113971,-0.003773369,0.007814472
12:20.9,1.42E+12,-0.009593239,0.007460579,-0.020251475,0.023618059,-0.003347093,0.004241867,-0.004093124,0.008164368
12:21.0,1.42E+12,-0.013856427,0.008526376,-0.023448868,0.028540306,-0.003581579,0.004348447,-0.004498143,0.008635182
12:21.0,1.42E+12,-0.013856427,0.015987223,-0.027712587,0.034865159,-0.003794749,0.004476342,-0.005052395,0.009130256
12:21.0,1.42E+12,-0.008526909,0.014921425,-0.031975776,0.036301616,-0.003880013,0.004582922,-0.005649268,0.009642055
12:21.0,1.42E+12,-0.006395315,0.013855628,-0.034107372,0.037365643,-0.003986592,0.004796087,-0.006224825,0.01026325
12:21.0,1.42E+12,-0.003197924,0.01705302,-0.036239497,0.040178767,-0.004029224,0.005137147,-0.006821709,0.010937153
12:21.1,1.42E+12,-0.003197924,0.029843649,-0.03837109,0.04871561,-0.004093183,0.005712704,-0.00748254,0.011802764
12:21.1,1.42E+12,-0.008526909,0.03410684,-0.03837109,0.052041572,-0.004263721,0.006330893,-0.008164687,0.012737008
12:21.1,1.42E+12,-0.011724833,0.022382537,-0.040502686,0.047738006,-0.004455575,0.00669328,-0.008974741,0.013596435
12:21.1,1.42E+12,-0.009593239,0.019185146,-0.045831937,0.050603029,-0.004583481,0.007034351,-0.009912696,0.01452873
12:21.1,1.42E+12,-0.006395315,0.023448335,-0.050095126,0.055679854,-0.004647429,0.007503318,-0.010914598,0.015578369
12:21.2,1.42E+12,-0.008526909,0.037304495,-0.05649044,0.068231249,-0.004796641,0.008249408,-0.012065723,0.016912841
12:21.2,1.42E+12,-0.009593239,0.045831405,-0.06075363,0.076704312,-0.004924547,0.00914472,-0.013323428,0.018367162
12:21.2,1.42E+12,-0.01279063,0.049028795,-0.067148946,0.084121364,-0.005137717,0.01010398,-0.014666406,0.020001916
12:21.2,1.42E+12,-0.017053818,0.05116039,-0.0842025,0.099991396,-0.005457467,0.011127188,-0.016307814,0.021954065
12:21.2,1.42E+12,-0.024514664,0.057555705,-0.10978296,0.126356346,-0.005926434,0.012299628,-0.018439515,0.024410479
12:21.3,1.42E+12,-0.031975776,0.050094593,-0.13856082,0.150768098,-0.006565949,0.013322847,-0.021168088,0.027378163
12:21.3,1.42E+12,-0.025580462,0.03943609,-0.15241697,0.159500777,-0.007056232,0.014090253,-0.024216428,0.030538026
12:21.3,1.42E+12,0,0.052226186,-0.15348276,0.162125051,-0.006992273,0.015070829,-0.027328715,0.033680539
12:21.3,1.42E+12,0.012789832,0.08953121,-0.1513509,0.176313676,-0.006651202,0.016818821,-0.030419681,0.037092015
12:21.3,1.42E+12,0.00959244,0.118309066,-0.1513509,0.19234382,-0.006395395,0.01914237,-0.033468015,0.040859126
12:21.4,1.42E+12,0,0.118309066,-0.14708772,0.18876396,-0.006374068,0.021529878,-0.036388443,0.044597466
12:21.4,1.42E+12,-0.006395315,0.105518706,-0.1396266,0.175130479,-0.006480648,0.023704211,-0.03920229,0.048029366
12:21.4,1.42E+12,-0.013856427,0.112979814,-0.1310997,0.173619038,-0.006715134,0.025921175,-0.041824284,0.051441449
