time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
12:22.6,1.42E+12,9,21.1,22.6,27.2,29.6,29.7,26,26.9,-1.488,-1.41,-1.337
12:22.7,1.42E+12,21.3,22.7,24.3,19.5,15.4,23.7,14.5,23.7,-1.474,-1.405,-1.347
12:22.7,1.42E+12,21.3,21.1,21,11.9,21.7,28.2,29.4,22.1,-1.469,-1.41,-1.347
12:22.7,1.42E+12,19.7,21.1,21,21.1,23.2,28.2,21.1,18.9,-1.469,-1.391,-1.327
12:22.8,1.42E+12,24.3,14.5,19.3,25.7,24.8,28.2,22.7,23.7,-1.513,-1.415,-1.371
12:22.8,1.42E+12,22.8,21.1,17.7,22.6,31.2,29.7,22.7,23.7,-1.464,-1.386,-1.347
12:22.8,1.42E+12,19.7,19.4,22.6,21.1,21.7,32.8,22.7,25.3,-1.395,-1.4,-1.351
12:22.9,1.42E+12,21.3,19.4,21,25.7,26.4,28.2,22.7,25.3,-1.488,-1.391,-1.342
12:22.9,1.42E+12,12.1,21.1,22.6,27.2,21.7,37.4,21.1,23.7,-1.469,-1.386,-1.337
12:22.9,1.42E+12,21.3,19.4,22.6,15,24.8,29.7,9.6,25.3,-1.469,-1.4,-1.347
12:22.9,1.42E+12,21.3,21.1,22.6,21.1,13.8,29.7,24.4,18.9,-1.464,-1.405,-1.371
12:22.9,1.42E+12,22.8,27.7,22.6,22.6,21.7,25.2,24.4,25.3,-1.415,-1.42,-1.347
12:23.0,1.42E+12,0,19.4,17.7,21.1,23.2,31.3,22.7,23.7,-1.469,-1.376,-1.332
12:23.0,1.42E+12,24.2,21.1,22.6,22.6,21.7,31.3,22.7,25.3,-1.522,-1.43,-1.361
12:23.1,1.42E+12,15,21.1,25.9,22.6,23.2,28.2,22.7,23.7,-1.474,-1.376,-1.337
12:23.1,1.42E+12,32,21.1,22.6,19.5,20.1,26.7,16.2,25.3,-1.469,-1.405,-1.347
12:23.1,1.42E+12,25.8,21.1,22.6,24.1,28,26.7,12.9,25.3,-1.474,-1.405,-1.332
12:23.1,1.42E+12,27.3,21.1,22.6,21.1,21.7,28.2,21.1,23.7,-1.464,-1.376,-1.347
12:23.1,1.42E+12,24.2,11.3,22.6,21.1,20.1,37.4,21.1,23.7,-1.478,-1.41,-1.322
12:23.1,1.42E+12,24.2,11.3,19.3,21.1,23.2,32.8,21.1,22.1,-1.474,-1.405,-1.347
12:23.2,1.42E+12,24.2,21.1,22.6,21.1,24.8,29.7,24.4,25.3,-1.508,-1.415,-1.371
12:23.2,1.42E+12,15,21.1,24.3,21.1,21.7,28.2,22.7,23.7,-1.474,-1.371,-1.337
12:23.2,1.42E+12,28.9,21.1,22.6,35,23.2,28.2,12.9,26.9,-1.483,-1.41,-1.347
