time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
31:48.2,1.42E+12,0.8918454,-1.5612533,-2.191892,2.835011574,-0.798903694,-9.75224411,-0.581498767,14.12874591
31:48.2,1.42E+12,-0.123193815,-3.7336857,0.69725007,3.800229372,-0.88197195,-9.483723504,-0.284704945,13.75277388
31:48.2,1.42E+12,2.2311103,-14.217734,0.62734544,14.40539397,-0.780108776,-9.740493546,-0.555626577,13.750379
31:48.2,1.42E+12,0.13606705,-18.851648,-3.7537441,19.22221999,-0.631258315,-9.935909186,-0.878636869,13.79451393
31:48.3,1.42E+12,-5.9210873,-18.669327,-7.6550813,21.02863084,-0.510321801,-9.948192626,-1.212412775,13.74569223
31:48.3,1.42E+12,-3.5148408,-18.604961,1.2963043,18.97838467,-0.487332609,-10.16906433,-1.340603209,13.8900495
31:48.3,1.42E+12,-4.497547,-19.132315,5.96779,20.53991051,-0.491065841,-10.32876425,-1.442666969,13.97501769
31:48.3,1.42E+12,-1.237776,-12.862303,3.8169127,13.47366878,-0.474740791,-10.22373069,-1.587433935,13.81808556
31:48.3,1.42E+12,2.1637504,-7.648794,1.3340259,8.060117279,-0.489817439,-9.989075646,-1.416980397,13.56175548
31:48.4,1.42E+12,1.8070422,-4.711153,2.3884332,5.582560098,-0.585576305,-9.732173866,-1.184456933,13.25529124
31:48.4,1.42E+12,-1.3355228,-0.7219487,3.1220577,3.471609909,-0.727361461,-9.38771918,-1.010967699,12.93181311
31:48.4,1.42E+12,-4.546645,1.5998731,2.891088,5.620495042,-0.908430921,-9.038468458,-0.773309919,12.66856995
31:48.4,1.42E+12,-6.03979,4.567302,2.278412,7.907621137,-1.024499551,-8.682329058,-0.518572659,12.48924711
31:48.5,1.42E+12,-6.3527894,3.6306999,2.068848,7.603949432,-1.130994097,-8.4356121,-0.350882365,12.42524819
31:48.5,1.42E+12,-3.6051033,0.2535727,-1.3477973,3.857152639,-1.21508623,-8.32759672,-0.241352131,12.33101537
31:48.5,1.42E+12,3.7378771,-9.320218,-15.752493,18.68098564,-1.205724696,-8.464762474,-0.432100481,12.55579979
31:48.5,1.42E+12,5.261858,-18.185383,-19.02828,26.8415861,-1.147178444,-8.789200794,-0.775845651,13.02137237
31:48.5,1.42E+12,-2.9307554,-8.40083,10.960208,14.11699087,-1.219295475,-8.931527816,-0.501924275,13.24177488
31:48.5,1.42E+12,-8.671318,-9.857601,14.635815,19.66141231,-1.365945517,-9.085198256,-0.177438041,13.57486206
31:48.6,1.42E+12,-11.795172,-10.413994,14.486725,21.38790674,-1.581859525,-9.108142536,0.103141497,13.81598505
31:48.6,1.42E+12,-10.379116,-0.70458484,9.798325,14.29089436,-1.831288825,-8.760086333,0.333491497,13.73562744
31:48.6,1.42E+12,-10.634036,-9.8149395,13.076807,19.50432363,-1.933675899,-8.568772163,0.742545871,13.69656344
31:48.6,1.42E+12,-5.0581317,-18.131346,12.504397,22.59845898,-1.900669533,-8.564982043,1.074486599,13.74983142
31:48.6,1.42E+12,1.4882053,-19.383942,-8.214618,21.10525791,-1.805102267,-8.564467143,0.807471851,13.76502587
31:48.7,1.42E+12,7.5260496,-16.748522,-12.792249,22.37847283,-1.631122059,-8.605688443,0.435603139,13.89589295
31:48.7,1.42E+12,7.9279637,-17.824783,-2.4286995,19.65894399,-1.535653585,-8.774648083,0.332572389,14.08385062
31:48.7,1.42E+12,6.5517254,-15.03219,-5.777685,17.38601409,-1.467844597,-8.950310783,0.164331253,14.28192562
31:48.7,1.42E+12,2.0751348,-12.33959,-11.342813,16.88878541,-1.425066553,-9.144882177,-0.144284987,14.52267921
31:48.7,1.42E+12,-0.19743942,-10.847941,-7.4616833,13.16789748,-1.337771081,-9.386910863,-0.382993593,14.65580745
31:48.8,1.42E+12,-0.20387603,-7.3546557,-6.5205903,9.831104911,-1.201623202,-9.630861563,-0.579091799,14.66978438
31:48.8,1.42E+12,2.2201831,-2.9292586,-7.505093,8.356805004,-1.02186202,-9.793633075,-0.809441785,14.6481979
31:48.8,1.42E+12,1.5910414,-0.9190887,-1.0759625,2.129279708,-0.900949462,-9.858265669,-0.815818524,14.58926615
31:48.8,1.42E+12,0.37062928,-0.7532337,-1.1605366,1.432331062,-0.92578282,-9.802641343,-0.549809686,14.31843874
31:48.8,1.42E+12,-0.084873505,-0.36524048,-2.2570066,2.287942943,-1.00038768,-9.464066412,-0.217898878,13.84736523
31:48.9,1.42E+12,-0.44143203,-4.8978148,0.8587642,4.992086538,-1.018482052,-9.411846002,-0.332120354,13.7474471
31:48.9,1.42E+12,3.4905913,-16.365019,-0.043858796,16.73320047,-0.876810656,-9.610429054,-0.65925307,13.72409627
31:48.9,1.42E+12,-0.48080018,-19.14369,-5.238656,19.85335116,-0.62064236,-9.644788594,-1.00291143,13.62199434
31:48.9,1.42E+12,-5.240153,-18.19736,-6.877149,20.1469177,-0.594689328,-9.876611554,-1.240308764,13.81392354
31:48.9,1.42E+12,-3.0582902,-19.016306,4.4036922,19.75767035,-0.524883492,-10.17512979,-1.34579442,13.9614656
31:49.0,1.42E+12,-4.3773475,-18.690582,5.7535853,20.0400292,-0.490314382,-10.23716379,-1.534057914,13.91045884
31:49.0,1.42E+12,4.49E-04,-11.126513,3.695066,11.7240268,-0.44350073,-10.07893085,-1.541341774,13.75281398
31:49.0,1.42E+12,3.0596375,-7.8136015,1.904789,8.604764446,-0.485545294,-9.874692544,-1.224965674,13.45793434
31:49.0,1.42E+12,1.1277548,-3.7031493,2.2900877,4.49773802,-0.619893914,-9.59590329,-1.07442672,13.14777242
31:49.0,1.42E+12,-2.0926483,-0.3912863,3.0647268,3.731599152,-0.7901798,-9.220696516,-0.926076214,12.80913977
31:49.1,1.42E+12,-5.5009108,1.8242564,3.0799952,6.563101513,-0.981059862,-8.890114948,-0.61403511,12.54574734
31:49.1,1.42E+12,-6.4797254,3.5938766,4.08261,8.459934674,-1.114887567,-8.580223376,-0.32004647,12.39595486
31:49.1,1.42E+12,-6.190377,3.001708,2.3665786,7.275418379,-1.231498073,-8.349415356,-0.159756792,12.33658511
31:49.2,1.42E+12,-2.7274783,0.3357518,-6.3719497,6.939280231,-1.310273263,-8.25301582,-0.133713946,12.29596373
31:49.2,1.42E+12,0.18815872,-13.98407,-17.64441,22.51476897,-1.368217769,-8.515201602,-0.414706652,12.64991132
31:49.2,1.42E+12,3.6955152,-16.775316,-9.513916,19.63625874,-1.323511733,-8.826802632,-0.570110494,12.99124991
31:49.2,1.42E+12,-0.24040009,0.11121872,14.615158,14.61755811,-1.346156642,-8.793353192,-0.233969494,13.22690084
31:49.2,1.42E+12,-8.654253,-14.588364,11.073972,20.25708061,-1.516777826,-9.010446758,-0.026435055,13.55603787
31:49.2,1.42E+12,-8.174651,-13.209131,11.884236,19.5586586,-1.724893052,-8.990274698,0.198702756,13.65910316
31:49.2,1.42E+12,-6.873257,-3.407963,8.81906,11.68895602,-1.865079533,-8.681400998,0.450158838,13.50843788
31:49.3,1.42E+12,-7.948621,-9.908046,11.363769,17.04362629,-1.905630207,-8.506175378,0.830535844,13.42873779
31:49.3,1.42E+12,-5.0933084,-18.01384,8.855286,20.70884623,-1.937199559,-8.494352958,0.981715478,13.46334702
31:49.3,1.42E+12,2.209256,-19.367924,-11.334879,22.54942957,-1.803063499,-8.499065138,0.635662098,13.5035374
31:49.3,1.42E+12,7.4101906,-16.955242,-8.425828,20.33188957,-1.630104167,-8.580923918,0.390807284,13.64070182
31:49.3,1.42E+12,7.6225986,-18.4174,-4.2737627,20.38552623,-1.520927203,-8.796296038,0.278651512,13.88721
31:49.4,1.42E+12,7.111711,-15.281123,-10.144105,19.67211274,-1.414833827,-9.007695438,0.028000748,14.16900105
31:49.4,1.42E+12,1.7765057,-11.38248,-9.841285,15.15149213,-1.352593257,-9.220906064,-0.231266106,14.40259869
31:49.5,1.42E+12,-0.09759705,-8.77625,-5.5941668,10.40801573,-1.263612298,-9.428428526,-0.400971202,14.49834911
31:49.5,1.42E+12,1.3783337,-5.205126,-6.7993107,8.673163579,-1.115249824,-9.623877086,-0.582525656,14.51365996
31:49.5,1.42E+12,2.9618907,-1.736988,-3.9907012,5.26456265,-0.928956222,-9.731230844,-0.70371664,14.46687222
31:49.5,1.42E+12,1.0702744,-1.8775456,-1.4311738,2.592088582,-0.835448668,-9.77385321,-0.70538417,14.44157094
31:49.5,1.42E+12,-0.24773483,-1.3933026,-3.0609846,3.372282818,-0.915160907,-9.615314902,-0.451554002,14.13539688
31:49.5,1.42E+12,-1.8368303,-2.0857627,-1.565744,3.189969571,-1.057134673,-9.293322496,-0.102303282,13.66236455
31:49.5,1.42E+12,-0.45595184,-10.372829,0.034428407,10.38290224,-1.007638602,-9.332762476,-0.320818874,13.58768278
31:49.5,1.42E+12,3.1415172,-18.315163,-1.1008109,18.61521181,-0.771381898,-9.501913716,-0.635551392,13.56675877
31:49.6,1.42E+12,-3.6486626,-19.40894,-7.9613442,21.29325462,-0.60845171,-9.681812636,-1.084512776,13.56486573
