time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
45:30.2,1.42E+12,-0.04805008,-9.065897,-0.43724075,9.076561943,-1.292789631,-7.713070584,-2.862739915,9.090688778
45:30.2,1.42E+12,-0.9333092,-9.423953,0.51028883,9.483794119,-1.283251467,-7.762746284,-2.818614675,9.134719928
45:30.2,1.42E+12,-1.1645782,-10.036329,1.0006691,10.15310203,-1.278165043,-7.837686436,-2.782503767,9.207833264
45:30.2,1.42E+12,-1.0981164,-10.5129385,1.3398638,10.65471588,-1.269533991,-7.937217466,-2.729930093,9.303194791
45:30.2,1.42E+12,-0.6788384,-11.627071,1.64942,11.76308582,-1.241907439,-8.07417066,-2.649613113,9.424111341
45:30.3,1.42E+12,-0.6161188,-12.644356,2.206262,12.85017249,-1.194986011,-8.251560778,-2.538346493,9.563992673
45:30.3,1.42E+12,-1.4338683,-12.34423,1.1831397,12.48342149,-1.160812077,-8.429381998,-2.451622833,9.700981427
45:30.3,1.42E+12,-2.6940975,-13.348342,0.97177917,13.65213354,-1.160204339,-8.634440578,-2.367407958,9.869152198
45:30.3,1.42E+12,-3.201243,-14.290632,0.8569679,14.6698505,-1.181789453,-8.869182418,-2.27363097,10.06114563
45:30.3,1.42E+12,-2.5230033,-13.918207,-0.41433838,14.15110271,-1.187735087,-9.104316454,-2.183793787,10.22806994
45:30.4,1.42E+12,-2.296674,-13.3585205,-1.6146922,13.65034843,-1.198931803,-9.32255362,-2.118879779,10.38683825
45:30.4,1.42E+12,-2.5262966,-12.691807,-2.270179,13.13841132,-1.232944075,-9.52012776,-2.067437751,10.53639347
45:30.5,1.42E+12,-2.1270766,-11.932137,-3.0737083,12.50392062,-1.276952556,-9.6964491,-2.015244285,10.65683223
45:30.5,1.42E+12,-1.8247055,-12.421769,-3.760929,13.10627644,-1.322269319,-9.881742786,-1.962775391,10.77623844
45:30.5,1.42E+12,-1.8034497,-13.357324,-4.898863,14.34117826,-1.361526683,-10.08480753,-1.900415071,10.8903635
45:30.5,1.42E+12,-1.8938617,-13.427527,-7.31903,15.40952282,-1.407337419,-10.24823767,-1.811808331,10.9410034
45:30.5,1.42E+12,-2.3757098,-13.790972,-5.669161,15.09881758,-1.434892121,-10.37860757,-1.694569131,10.96959239
45:30.5,1.42E+12,-1.2374767,-12.612772,6.4723907,14.23043244,-1.407627819,-10.45533203,-1.390698017,11.00133734
45:30.5,1.42E+12,-2.0784278,-13.429772,6.34276,14.99697445,-1.394152839,-10.51766539,-1.152348667,11.06043501
45:30.5,1.42E+12,-4.9288006,-10.691367,1.1777508,11.83154684,-1.385605619,-10.59527899,-1.043141771,11.10376355
45:30.6,1.42E+12,-4.844376,-10.010134,-0.37347335,11.12700516,-1.425389887,-10.65098116,-0.932497858,11.13113206
45:30.6,1.42E+12,-2.3478675,-10.904674,-0.65623534,11.17385527,-1.410603635,-10.71166497,-0.835649259,11.15290591
45:30.6,1.42E+12,0.20642075,-11.557915,-1.2596306,11.62818464,-1.318383408,-10.75202103,-0.776243797,11.15892491
45:30.6,1.42E+12,-0.02350113,-8.810379,-1.4397061,8.927266327,-1.238491541,-10.72048761,-0.726520195,11.10129363
45:30.6,1.42E+12,-0.6715036,-7.5823326,-0.91804093,7.667169223,-1.188303907,-10.66787802,-0.67526977,11.02966247
45:30.7,1.42E+12,-1.4659016,-7.099287,-0.42257127,7.261357303,-1.164464479,-10.61242434,-0.631737295,10.96391481
45:30.7,1.42E+12,-1.5880476,-6.55921,-0.41852966,6.761678644,-1.150711077,-10.55150104,-0.606948842,10.89895755
45:30.8,1.42E+12,-1.9806812,-5.544171,-0.85816544,5.949569566,-1.148106493,-10.4745341,-0.604892119,10.82445593
45:30.8,1.42E+12,-2.131268,-4.733157,-1.4260844,5.38319563,-1.155968145,-10.37547608,-0.618747306,10.73475848
45:30.8,1.42E+12,-2.1330643,-3.9613624,-2.3328986,5.068014527,-1.17871185,-10.24825263,-0.666875221,10.6287043
45:30.8,1.42E+12,-2.3059547,-2.934348,-2.7966344,4.663581159,-1.222867028,-10.08487637,-0.727720693,10.49984968
45:30.8,1.42E+12,-2.2104533,-2.376009,-2.7825637,4.274831377,-1.273976744,-9.90630371,-0.781479902,10.35914027
45:30.8,1.42E+12,-2.2915847,-2.0535796,-3.4630485,4.632629332,-1.328975375,-9.736332182,-0.850678002,10.24055073
45:30.8,1.42E+12,-2.5418642,-2.0913012,-4.9579897,5.95115755,-1.390766879,-9.578416566,-0.946299155,10.1595008
45:30.8,1.42E+12,-1.7212706,-2.8491752,-5.6959553,6.597308434,-1.434278396,-9.44054129,-1.049674187,10.09609171
45:30.9,1.42E+12,-0.5812413,-3.0472133,-5.5140834,6.326805362,-1.444047082,-9.314632136,-1.149771034,10.03548782
45:30.9,1.42E+12,0.25536895,-3.5414855,-5.6477556,6.671167526,-1.436532708,-9.209227326,-1.253822661,9.992435474
45:30.9,1.42E+12,0.39697447,-4.156407,-5.892197,7.221585239,-1.423027793,-9.121782166,-1.352335799,9.965111817
45:30.9,1.42E+12,-0.429906,-4.0920405,-6.418503,7.624093086,-1.43907143,-9.022463696,-1.455028257,9.934472244
45:30.9,1.42E+12,-0.99498093,-4.921915,-8.715476,10.05856631,-1.480014288,-8.930324296,-1.599573671,9.941611151
45:31.0,1.42E+12,-1.3879138,-6.8892736,-11.057356,13.10166086,-1.526696212,-8.880597688,-1.776736259,10.01011524
45:31.0,1.42E+12,-1.8637743,-7.6351724,-11.543245,13.96481355,-1.556535163,-8.847031496,-1.963916005,10.09794331
45:31.0,1.42E+12,-2.0914507,-8.873997,-8.492141,12.4594722,-1.581051179,-8.833125416,-2.100399197,10.15209118
45:31.1,1.42E+12,-2.3625371,-8.436307,-5.0214577,10.09791537,-1.606339593,-8.817500916,-2.169564365,10.16578122
45:31.1,1.42E+12,-4.3593845,-5.1897078,-3.2250435,7.505878086,-1.669526193,-8.729543812,-2.209761775,10.12112903
45:31.1,1.42E+12,-3.1548395,-6.60741,-7.0961437,10.1963785,-1.681210897,-8.675266692,-2.348915408,10.13165218
45:31.1,1.42E+12,-2.0342698,-8.418942,-6.1830425,10.64175045,-1.670011189,-8.672721972,-2.478779358,10.16575441
45:31.1,1.42E+12,-3.841312,-9.492809,-5.0296907,11.40907048,-1.739478731,-8.678793352,-2.559901664,10.20897598
45:31.1,1.42E+12,-3.9562728,-10.139764,-5.377268,12.14009553,-1.831378623,-8.692591652,-2.644236292,10.26093297
45:31.1,1.42E+12,-3.6339931,-10.080936,-4.233197,11.5217678,-1.911483045,-8.710326762,-2.69989954,10.30506388
