time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
45:33.1,1.42171E+12,44.7,51.4,69.3,49.1,61.6,89.2,79.2,99,0.462,0.525,-0.232
45:33.1,1.42171E+12,36.5,54.7,61.2,64.8,79.5,89.2,77.6,89,0.965,1.039,-0.496
45:33.2,1.42171E+12,43.1,53.1,66.1,47.6,44.2,85.7,124.5,122.8,0.217,0.706,-0.721
45:33.2,1.42171E+12,70,59.8,74.2,63.2,58.7,85.7,63.2,97.3,0.589,0.613,0.144
45:33.2,1.42171E+12,108.9,123.6,75.8,69.6,58.7,85.7,87.4,97.3,0.858,0.77,-0.227
45:33.2,1.42171E+12,171.6,195.8,89.1,53.8,63.1,75.2,77.6,99,-0.247,0.472,-0.418
45:33.3,1.42171E+12,197.8,175.5,94.1,47.6,58.7,92.7,85.8,97.3,0.565,0.716,0.076
45:33.3,1.42171E+12,175.5,179.5,95.8,79.2,63.1,78.7,63.2,99,0.784,0.687,0.125
45:33.3,1.42171E+12,189.6,175.5,127,84.1,64.6,110.7,84.1,1394.3,0.54,0.853,0.31
45:33.4,1.42171E+12,167.6,171.6,113,77.6,69,107.1,110.8,110.8,0.354,0.511,-0.066
45:33.4,1.42171E+12,167.6,197.8,97.5,85.8,67.5,107.1,80.9,117.6,0.633,1.043,0.305
45:33.4,1.42171E+12,142.4,181.5,94.1,90.7,28.6,118,84.1,1633.6,0.55,0.696,0.042
45:33.4,1.42171E+12,144.3,195.8,102.6,85.8,66.1,127.3,85.8,154.7,0.745,0.789,0.076
45:33.5,1.42171E+12,152,189.6,127,85.8,90.2,125.4,84.1,205.4,0.276,0.315,-0.071
45:33.5,1.42171E+12,181.5,161.7,94.1,84.1,66.1,119.9,84.1,251.6,0.648,1.043,0.31
45:33.5,1.42171E+12,140.5,157.8,104.3,82.5,55.8,129.2,84.1,184.3,0.628,0.716,0.159
45:33.6,1.42171E+12,107.1,159.7,106.1,84.1,90.2,132.9,60.1,165.6,0.789,0.784,0.144
