time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
45:28.9,1.42E+12,-0.48176426,-0.9390144,0.26965997,1.089293966,0.934622197,0.346550141,0.240753896,1.273399347
45:28.9,1.42E+12,-0.89851195,-1.0530599,0.30270103,1.41699922,0.907506967,0.328942306,0.253224335,1.290046299
45:28.9,1.42E+12,-1.2854152,-0.8462852,0.3133598,1.570568445,0.867004676,0.314318841,0.26921209,1.303606852
45:28.9,1.42E+12,-1.6669897,-0.7087907,0.2899109,1.834471926,0.814223785,0.298053969,0.285007985,1.318335554
45:28.9,1.42E+12,-2.069881,-0.9113018,0.18332589,2.269027701,0.746435725,0.27298518,0.295431997,1.335627991
45:29.0,1.42E+12,-2.6219914,-1.0402699,0.010658237,2.820835685,0.667243069,0.241926308,0.298032675,1.363294961
45:29.0,1.42E+12,-3.0952287,0.011724034,-0.06608315,3.095956256,0.587304324,0.233655313,0.295964922,1.405260863
45:29.0,1.42E+12,-2.6934032,1.6499354,-0.01279063,3.158618562,0.51921783,0.267208273,0.29063567,1.453326589
45:29.0,1.42E+12,-2.0261812,0.67361706,-0.15241697,2.14065437,0.467566736,0.285370361,0.279742686,1.481739928
45:29.0,1.42E+12,-1.4357003,1.1990811,-1.0370724,2.138819768,0.419006609,0.31975469,0.251753467,1.500966058
45:29.1,1.42E+12,-1.2363864,2.6763492,-1.1425915,3.161805134,0.365735423,0.373814599,0.221206204,1.534634734
45:29.1,1.42E+12,-1.9632959,1.8993444,-1.3141936,3.031360216,0.291850705,0.390740297,0.188697779,1.55426462
45:29.1,1.42E+12,-2.7264447,-0.67255175,-1.5955778,3.229813474,0.198780683,0.343011534,0.150114009,1.56685224
45:29.1,1.42E+12,-2.8426225,-1.8716328,-1.5998412,3.760718533,0.101191457,0.270213984,0.109355901,1.587413882
45:29.1,1.42E+12,-2.3214216,-1.5071121,-1.4996511,3.147910188,0.013940977,0.207883078,0.069429166,1.597445454
45:29.2,1.42E+12,-2.3150265,-1.3067324,-1.1671062,2.903279894,-0.075526473,0.14712963,0.035790937,1.599227359
45:29.2,1.42E+12,-2.5740283,-1.3504323,-0.8025851,3.015531782,-0.169918153,0.079895812,0.007886986,1.599538795
