time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
41:40.7,1.42E+12,0.84095544,0.6203245,-0.5435837,1.177918408,-0.093688556,-0.042293255,0.014857671,1.089194051
41:40.7,1.42E+12,0.7002633,0.33254492,-0.4167477,0.880132637,-0.076976022,-0.030611534,0.004796046,1.100828464
41:40.7,1.42E+12,0.15454803,-0.16733865,0.075675055,0.24002923,-0.06422845,-0.029289876,0.005030532,1.094827185
41:40.7,1.42E+12,-0.6512345,-0.48389637,0.4274054,0.917026416,-0.063439717,-0.032913772,0.013514692,1.098085736
41:40.8,1.42E+12,-0.6544324,-0.27818742,0.6054023,0.933906822,-0.061947531,-0.028586423,0.025750644,1.099144256
41:40.8,1.42E+12,-0.43593284,0.14282346,0.36238858,0.584603682,-0.058281003,-0.012982381,0.032039156,1.093037071
41:40.8,1.42E+12,-0.11724407,0.7130531,0.005328985,0.72264742,-0.047643826,0.009571003,0.030973306,1.092041038
41:40.8,1.42E+12,-0.1300339,1.5145725,-0.1406924,1.526641092,-0.033787771,0.042441815,0.0275839,1.105906274
41:40.9,1.42E+12,-0.54145205,1.8055497,-0.15881175,1.891666253,-0.029694908,0.083114655,0.025814592,1.128072655
41:40.9,1.42E+12,-0.84521943,0.35492775,-0.23128968,0.94544408,-0.035365236,0.095649052,0.023256551,1.134331316
41:40.9,1.42E+12,-0.4934891,-0.1875896,-0.13856082,0.545820896,-0.035386553,0.091534873,0.021146166,1.135370473
41:40.9,1.42E+12,0.53399044,0.10445291,0.004263188,0.544127168,-0.015220671,0.090255852,0.02027217,1.136141156
41:40.9,1.42E+12,1.127669,-0.007461112,0.15241644,1.137947193,0.014452591,0.088870252,0.021039587,1.151322243
41:40.9,1.42E+12,0.92515737,-0.021317273,0.23342101,0.954387737,0.038604751,0.087356741,0.023299194,1.16417336
41:41.0,1.42E+12,0.7908603,0.31868878,0.11084822,0.859831309,0.057640834,0.090916679,0.022872859,1.176343468
41:41.0,1.42E+12,0.8686675,0.23981579,0.047962997,0.902438523,0.076122677,0.09125775,0.020549304,1.18874823
41:41.0,1.42E+12,0.6821437,-0.14389032,0.08953121,0.702879996,0.091257747,0.082368555,0.018929213,1.195735015
41:41.0,1.42E+12,0.49881727,-0.47963265,0.15241644,0.708587975,0.107011005,0.073777804,0.017671508,1.202632267
41:41.0,1.42E+12,0.44552475,-0.44659135,0.17160158,0.653745546,0.122913486,0.071219764,0.016307224,1.205099744
41:41.1,1.42E+12,0.39649594,-0.28245062,0.14921851,0.509169468,0.139157042,0.076463741,0.015731667,1.201125207
41:41.1,1.42E+12,0.21103793,-0.20251183,0.13109916,0.320523071,0.156978059,0.077103251,0.018588147,1.193147627
41:41.1,1.42E+12,-0.026646258,-0.10765136,0.0948602,0.145935931,0.18270768,0.078872554,0.02745601,1.16861282
41:41.1,1.42E+12,-0.3272162,0.1065845,0.03943609,0.346389813,0.20980159,0.087804376,0.045937842,1.136929494
41:41.1,1.42E+12,-0.82283664,0.10765083,0,0.829848683,0.221653837,0.067212161,0.06399335,1.112971008
41:41.2,1.42E+12,-1.0349406,-0.19931445,0.037304495,1.054618377,0.231225175,0.046342816,0.07848891,1.096775744
41:41.2,1.42E+12,-0.8931824,-0.741832,0.12257226,1.167524507,0.246743953,0.024812645,0.089914819,1.084916424
41:41.2,1.42E+12,-0.826034,-0.5936788,0.16520654,1.030572602,0.256059483,0.003303795,0.100040398,1.077122235
41:41.2,1.42E+12,-0.6938685,-0.3176235,0.088465154,0.768221496,0.261580589,-0.007844991,0.11025124,1.070794153
41:41.2,1.42E+12,-0.48176426,-0.09166361,-0.087399885,0.498134279,0.270427152,-0.014261409,0.119310967,1.058861842
41:41.3,1.42E+12,-0.39969388,0.29630622,-0.20038024,0.536381221,0.275074262,-0.018844554,0.129095468,1.0481311
41:41.3,1.42E+12,-0.48815957,0.3250841,-0.16200967,0.608462465,0.27492504,-0.017480259,0.140180307,1.04229958
41:41.3,1.42E+12,-0.23022388,0.44872266,-0.031975776,0.5053489,0.280467456,-0.003283134,0.152736019,1.034960934
41:41.3,1.42E+12,-0.19718285,0.32721567,0.049028795,0.385168786,0.287459431,0.016904068,0.163863489,1.022448575
41:41.4,1.42E+12,-0.28245062,0.03410684,0.06608235,0.292076199,0.291424388,0.027392028,0.171153904,1.013316497
41:41.4,1.42E+12,-0.2621994,-0.039436888,0.05542411,0.270879356,0.292170483,0.028393931,0.174521993,1.012086279
41:41.4,1.42E+12,-0.20570949,-0.2259607,0.08526776,0.317246313,0.289399272,0.018801278,0.175587843,1.013144208
41:41.4,1.42E+12,-0.25367275,-0.24194846,0.12577018,0.372433967,0.27929501,0.004497573,0.17541731,1.009542797
41:41.4,1.42E+12,-0.39116722,-0.36558676,0.10338711,0.545302088,0.259001227,-0.013195537,0.172752685,1.003546766
41:41.4,1.42E+12,-0.4934891,-0.34320396,0.05542411,0.603649138,0.228731083,-0.028863531,0.166123102,0.992091864
41:41.5,1.42E+12,-0.7887295,-0.38583824,-0.073543996,0.881120929,0.185137815,-0.048560446,0.153503436,0.977438932
41:41.5,1.42E+12,-1.2939421,-0.4636449,-0.4593817,1.449235763,0.123382471,-0.078212392,0.129521815,0.962591113
41:41.5,1.42E+12,-1.4921902,-0.44445974,-0.9795165,1.839464223,0.051117847,-0.109846819,0.089659023,0.947151629
