time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
00:43.6,1.42E+12,4.0074663,2.3516097,-8.414303,9.611989872,4.82570686,2.838143044,-7.656853512,9.526852351
00:43.7,1.42E+12,4.1794586,2.3447242,-8.428074,9.695258486,4.797439638,2.827595978,-7.669675852,9.520592428
00:43.7,1.42E+12,4.3926153,2.2345533,-8.356672,9.701662978,4.769537654,2.805798304,-7.689012632,9.51546831
00:43.7,1.42E+12,4.4682083,2.2408402,-8.069869,9.492577937,4.741024946,2.784533528,-7.712504786,9.512240652
00:43.7,1.42E+12,4.3619294,2.1826112,-8.012688,9.380479131,4.727017082,2.76848091,-7.7427988,9.524621676
00:43.7,1.42E+12,4.137995,2.1676424,-7.99712,9.261511998,4.709329862,2.753550958,-7.767677066,9.531726036
00:43.7,1.42E+12,4.07797,2.280807,-8.30024,9.525014643,4.693405982,2.736109228,-7.791378786,9.538570533
00:43.8,1.42E+12,4.0409966,2.172133,-8.48241,9.643603823,4.672488482,2.7158773,-7.81214658,9.540208895
00:43.8,1.42E+12,3.9830673,2.2980213,-8.400082,9.576382648,4.643391988,2.692223486,-7.828923692,9.532881656
00:43.8,1.42E+12,4.2682242,2.5279431,-8.427325,9.778959085,4.626809472,2.677949168,-7.837884052,9.528300232
00:43.8,1.42E+12,4.312981,2.5965006,-8.353679,9.753336522,4.617250344,2.66586929,-7.838144532,9.520623013
00:43.8,1.42E+12,4.6556187,2.3650818,-8.137977,9.669284723,4.614654748,2.64522422,-7.825229392,9.502730778
00:43.9,1.42E+12,4.6512775,2.3523583,-8.058941,9.59763002,4.613017158,2.631324126,-7.822540972,9.495866501
00:43.9,1.42E+12,4.747228,2.1414468,-8.08364,9.615986883,4.610463464,2.613484222,-7.843476438,9.506544793
00:43.9,1.42E+12,4.668492,2.097588,-8.114177,9.593464513,4.595767032,2.589405294,-7.881260878,9.520823552
00:43.9,1.42E+12,4.5478425,1.9960991,-8.051606,9.460213645,4.569379902,2.564895266,-7.925442984,9.532334214
00:44.0,1.42E+12,4.55398,2.1469853,-8.0878315,9.526872419,4.543881922,2.548237904,-7.966008628,9.544463709
00:44.0,1.42E+12,4.5095224,2.312541,-8.071216,9.530381203,4.51821031,2.533760012,-7.994090234,9.548276599
00:44.0,1.42E+12,4.2156835,2.4502547,-7.828271,9.222665684,4.491260352,2.521793898,-7.999670634,9.535515411
00:44.0,1.42E+12,4.105213,2.5740473,-7.883057,9.253165996,4.467253272,2.50750162,-7.992850814,9.514084858
00:44.0,1.42E+12,4.11629,2.4742048,-7.9126954,9.256148294,4.449721722,2.48894022,-7.981794802,9.491199341
00:44.0,1.42E+12,4.1502695,2.2941294,-8.019124,9.316335994,4.440908052,2.465726496,-7.982088182,9.480463736
00:44.1,1.42E+12,4.3257046,2.2453308,-8.128696,9.477812477,4.440030872,2.437662856,-7.998506042,9.484753997
00:44.1,1.42E+12,4.4912605,2.4489074,-8.234227,9.693867269,4.445542412,2.416865104,-8.020204922,9.498569213
