time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
35:51.3,1.42E+12,-3.0720615,-9.201365,0.41613466,9.709575057,-3.062559364,-9.32204165,0.326004073,9.819042155
35:51.3,1.42E+12,-3.301235,-9.289832,0.5622308,9.874980232,-3.06952288,-9.32130817,0.330767167,9.820777311
35:51.4,1.42E+12,-3.0692174,-9.350755,0.54337007,9.856569665,-3.068786408,-9.32224821,0.335976334,9.82165647
35:51.4,1.42E+12,-3.0614338,-9.380543,0.5005591,9.88015806,-3.069319304,-9.32102375,0.340395146,9.820830726
35:51.4,1.42E+12,-2.9482691,-9.238788,0.36958146,9.704848523,-3.068490032,-9.31979631,0.342481807,9.819477616
35:51.4,1.42E+12,-2.833907,-9.245374,0.30296996,9.674696899,-3.063484446,-9.31631455,0.343170374,9.814668166
35:51.4,1.42E+12,-2.8279192,-9.2874365,0.35491195,9.714914628,-3.057137642,-9.31497634,0.343358982,9.811466259
35:51.5,1.42E+12,-2.7731333,-9.332643,0.24983047,9.739143131,-3.049287968,-9.3144165,0.342577607,9.808536116
35:51.5,1.42E+12,-2.5589287,-9.174272,0.20776795,9.526728208,-3.03966897,-9.31514698,0.340790324,9.806376531
35:51.5,1.42E+12,-2.4739056,-9.245075,-0.066461794,9.570581897,-3.027289716,-9.3139884,0.333246012,9.801616524
35:51.5,1.42E+12,-2.3182292,-9.305848,-0.024848327,9.590287329,-3.01164425,-9.31394946,0.324893381,9.79705278
35:51.5,1.42E+12,-2.3833437,-9.451495,0.006286926,9.747365,-2.995453916,-9.31693724,0.315909064,9.795092979
35:51.6,1.42E+12,-2.2104533,-9.714349,-0.21240829,9.964928377,-2.976320702,-9.32411032,0.304640497,9.796722272
35:51.6,1.42E+12,-2.2570066,-9.634116,-0.4540059,9.905371838,-2.960753074,-9.33206778,0.290602689,9.800321908
35:51.6,1.42E+12,-2.286046,-9.455537,-0.6093828,9.747026914,-2.941027094,-9.33304376,0.272128107,9.795969922
35:51.6,1.42E+12,-2.3993604,-9.55029,-0.50609756,9.860076275,-2.923741036,-9.33611836,0.255587503,9.79412388
35:51.6,1.42E+12,-2.534829,-9.381142,-0.38529876,9.725206343,-2.912529356,-9.3404234,0.240480917,9.794997385
35:51.7,1.42E+12,-2.4037015,-9.323213,-0.15507752,9.629336975,-2.900650058,-9.34315374,0.231781009,9.794234968
35:51.7,1.42E+12,-2.3867867,-9.235345,0.05613327,9.538946428,-2.892773438,-9.34421954,0.228826154,9.793093565
35:51.7,1.42E+12,-2.2282662,-9.282198,0.05733078,9.546080703,-2.879618792,-9.34052524,0.227898084,9.786063478
35:51.7,1.42E+12,-2.2224283,-9.398207,-0.01886078,9.657423988,-2.865859402,-9.34280652,0.225095911,9.784604221
35:51.7,1.42E+12,-2.512525,-9.313033,-0.21674927,9.648437479,-2.858126482,-9.34346814,0.216069681,9.783070815
35:51.8,1.42E+12,-2.5602758,-9.48308,-0.1845662,9.824351538,-2.848507484,-9.34652178,0.209486371,9.783265931
35:51.8,1.42E+12,-2.6830206,-9.413475,-0.24863297,9.791523348,-2.841789456,-9.34623138,0.20137923,9.7810807
35:51.8,1.42E+12,-2.7481353,-9.413923,-0.2856061,9.811002228,-2.838610068,-9.34659362,0.193903775,9.780587455
35:51.8,1.42E+12,-2.6141639,-9.441167,-0.25956023,9.79983973,-2.82924255,-9.34735704,0.18837128,9.778676517
35:51.8,1.42E+12,-2.480791,-9.512868,-0.17483643,9.832575926,-2.818452982,-9.34866533,0.182266974,9.776941137
35:51.9,1.42E+12,-2.2728736,-9.453442,-0.18262024,9.724549871,-2.802993134,-9.35024605,0.173156918,9.774220317
35:51.9,1.42E+12,-2.27467,-9.450149,0.061821442,9.72025008,-2.789601984,-9.35372183,0.168429748,9.773886271
35:51.9,1.42E+12,-2.1823118,-9.544153,0.07948471,9.79079461,-2.772827864,-9.35937109,0.163184655,9.774743464
35:51.9,1.42E+12,-2.277514,-9.5440035,0.18127304,9.813660517,-2.758550554,-9.3639396,0.158658068,9.775165216
35:51.9,1.42E+12,-2.288591,-9.510773,0.445773,9.792403453,-2.74391998,-9.36609814,0.159358611,9.773323277
35:52.0,1.42E+12,-2.4170237,-9.341774,0.5387297,9.664417971,-2.73151378,-9.36758008,0.164055843,9.771462905
35:52.0,1.42E+12,-2.5569828,-9.383836,0.52480865,9.740121315,-2.722487556,-9.3721815,0.166498763,9.773388807
35:52.0,1.42E+12,-2.713108,-9.386531,0.63887143,9.791632956,-2.714338504,-9.37216356,0.17035175,9.771170142
