time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
55:29.6,1.42E+12,0.98377943,0.17053579,0.33467653,1.053049288,0.042068115,0.060644339,-0.066344026,1.786886386
55:29.6,1.42E+12,0.45724958,0.48496163,0.2835156,0.724324552,0.078307021,0.077175895,-0.059013594,1.773912404
55:29.6,1.42E+12,0.22169644,0.39436436,0.26646206,0.525047226,0.131751783,0.087138335,-0.050987092,1.735601491
55:29.6,1.42E+12,-0.053292517,0.29950362,0.27712083,0.411507552,0.19367985,0.095164842,-0.036565482,1.680348344
55:29.7,1.42E+12,-0.41781348,0.33041307,0.20037943,0.56911582,0.259545028,0.108042046,-0.017728221,1.615875541
55:29.7,1.42E+12,-0.8057831,0.027712055,0.06714814,0.809050823,0.318319036,0.119244356,0.00358878,1.553844815
55:29.7,1.42E+12,-1.594512,-0.19824864,0.04369928,1.607383174,0.349402697,0.120788745,0.024862268,1.519605516
55:29.7,1.42E+12,-2.6806128,0.045831405,-0.051160924,2.68149267,0.344421481,0.115938047,0.036891147,1.522590381
55:29.7,1.42E+12,-3.3798108,-0.011724833,-0.42740592,3.406748352,0.319798171,0.110761052,0.029843494,1.547458008
55:29.8,1.42E+12,-3.6857095,-0.826034,-0.7812684,3.857093076,0.286778575,0.081569817,0.026015134,1.580570901
55:29.8,1.42E+12,-3.5652683,-0.99657005,-1.0498626,3.847921698,0.258522679,0.077328174,0.01461706,1.610723069
55:29.8,1.42E+12,-3.0238168,-0.3346773,-1.0626527,3.222531256,0.239620152,0.078415777,0.013681719,1.628262049
55:29.9,1.42E+12,-2.3779118,-0.051160924,-0.34853294,2.40386297,0.223719407,0.081548073,0.026189147,1.639019158
55:29.9,1.42E+12,-2.163676,0.39010063,-0.15987755,2.20436684,0.203033209,0.093642205,0.041045797,1.654068671
55:29.9,1.42E+12,-2.0027325,0.07993824,-0.57022995,2.083864147,0.180976645,0.105714585,0.046375054,1.669193886
55:29.9,1.42E+12,-2.3704507,-0.968858,-0.66189325,2.644962196,0.147739528,0.102865062,0.047288643,1.696273333
55:29.9,1.42E+12,-2.2222974,-0.49029115,-0.8590756,2.432488856,0.11308853,0.110565294,0.041850631,1.7219512
55:29.9,1.42E+12,-1.6680555,-0.19824864,-0.8281656,1.872850751,0.084549857,0.121702335,0.034280927,1.741520918
55:29.9,1.42E+12,-1.2683617,-0.14708772,-0.76847804,1.490280073,0.055728403,0.134753563,0.023665931,1.754846512
55:30.0,1.42E+12,-0.97525334,-0.4625791,-0.75995165,1.320085229,0.020555349,0.145564334,0.007177877,1.756405178
55:30.0,1.42E+12,-0.70132965,-0.75568795,-0.7162516,1.255366046,-0.025689492,0.15678839,-0.012116182,1.740173411
