time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
55:31.6,1.42136E+12,81.1,110.5,93.3,33.7,134.7,141.7,116,77.1,-1.425,-1.488,-1.562
55:31.6,1.42136E+12,71.2,103.3,95.1,24.3,134.7,189,147.7,140.2,-1.435,-1.483,-1.562
55:31.7,1.42136E+12,87.8,85.5,93.3,30.6,142.2,265.1,231.1,220,-1.435,-1.508,-1.532
55:31.7,1.42136E+12,63.1,80.3,91.5,30.6,142.2,179.3,151.8,146.1,-1.395,-1.483,-1.537
55:31.7,1.42136E+12,53.5,75.1,89.7,24.3,140.3,196.8,157.9,169.9,-1.444,-1.508,-1.537
55:31.7,1.42136E+12,50.3,73.4,87.9,36.9,136.6,185.1,137.7,180.1,-1.435,-1.488,-1.542
55:31.8,1.42136E+12,55.1,69.9,82.5,13.6,134.7,185.1,137.7,207.2,-1.43,-1.488,-1.513
55:31.8,1.42136E+12,56.7,82,78.9,36.9,129.2,181.2,133.7,205,-1.425,-1.469,-1.498
55:31.8,1.42136E+12,55.1,66.5,77.1,27.5,121.8,181.2,119.9,200.8,-1.474,-1.503,-1.562
55:31.9,1.42136E+12,53.5,64.8,77.1,29,114.6,152.8,116,198.7,-1.42,-1.478,-1.537
55:31.9,1.42136E+12,56.7,69.9,66.6,36.9,103.8,152.8,116,163.9,-1.415,-1.498,-1.537
55:31.9,1.42136E+12,48.7,61.4,70.1,27.5,96.7,164,135.7,150,-1.444,-1.508,-1.537
55:31.9,1.42136E+12,44,68.2,52.7,36.9,77.6,102.5,83.8,93.3,-1.43,-1.488,-1.581
55:32.0,1.42136E+12,50.3,59.7,49.3,27.5,69.1,92.2,63.7,78.9,-1.41,-1.527,-1.542
55:32.0,1.42136E+12,48.7,59.7,45.9,27.5,65.7,68.8,65.5,78.9,-1.425,-1.483,-1.562
55:32.0,1.42136E+12,50.3,58,49.3,24.3,59,77,58.3,77.1,-1.43,-1.488,-1.557
55:32.0,1.42136E+12,48.7,58,47.6,27.5,57.3,60.6,56.5,73.6,-1.4,-1.493,-1.527
55:32.1,1.42136E+12,48.7,56.4,42.5,25.9,57.3,67.1,58.3,71.8,-1.444,-1.483,-1.537
55:32.1,1.42136E+12,37.7,56.4,42.5,25.9,55.7,70.4,54.7,70.1,-1.508,-1.498,-1.537
55:32.1,1.42136E+12,50.3,64.8,42.5,35.3,50.7,62.2,56.5,68.3,-1.425,-1.493,-1.581
55:32.1,1.42136E+12,47.1,56.4,40.8,25.9,49.1,67.1,45.9,61.3,-1.41,-1.527,-1.542
55:32.2,1.42136E+12,47.1,56.4,39.2,27.5,37.7,72.1,49.4,63.1,-1.425,-1.483,-1.562
55:32.2,1.42136E+12,47.1,58,47.6,24.3,49.1,63.8,47.6,64.8,-1.42,-1.508,-1.562
55:32.2,1.42136E+12,39.3,59.7,54.4,27.5,52.4,50.9,49.4,70.1,-1.425,-1.488,-1.542
55:32.2,1.42136E+12,47.1,54.7,40.8,16.6,49.1,47.7,45.9,64.8,-1.444,-1.483,-1.542
55:32.3,1.42136E+12,37.7,54.7,42.5,21.3,52.4,59,44.1,61.3,-1.449,-1.488,-1.532
55:32.3,1.42136E+12,42.4,69.9,49.3,35.3,50.7,52.5,45.9,59.6,-1.43,-1.488,-1.537
55:32.3,1.42136E+12,132.8,189.1,56.2,25.9,49.1,60.6,52.9,63.1,-1.43,-1.488,-1.542
55:32.4,1.42136E+12,214.2,265.8,59.6,38.5,64,65.5,42.4,52.7,-1.425,-1.444,-1.474
55:32.4,1.42136E+12,218.2,245.9,75.4,29,89.7,73.7,45.9,59.6,-1.43,-1.449,-1.522
55:32.4,1.42136E+12,220.2,243.7,75.4,30.6,100.2,80.4,52.9,59.6,-1.405,-1.469,-1.532
55:32.5,1.42136E+12,208.2,237.2,78.9,25.9,96.7,80.4,56.5,59.6,-1.444,-1.518,-1.562
55:32.5,1.42136E+12,190.5,232.9,89.7,35.3,110.9,100.8,61.9,61.3,-1.449,-1.493,-1.532
55:32.5,1.42136E+12,188.6,228.6,87.9,32.1,116.4,107.7,56.5,57.9,-1.474,-1.498,-1.537
55:32.5,1.42136E+12,177.1,215.9,87.9,27.5,116.4,113,78.2,66.6,-1.43,-1.488,-1.542
55:32.5,1.42136E+12,145.4,197.3,84.3,36.9,118.2,125.4,76.4,59.6,-1.425,-1.488,-1.596
55:32.6,1.42136E+12,125.7,171.1,93.3,35.3,125.5,120.1,78.2,64.8,-1.43,-1.488,-1.566
55:32.6,1.42136E+12,109.9,144,84.3,35.3,123.6,121.8,80.1,68.3,-1.43,-1.488,-1.537
55:32.7,1.42136E+12,87.8,123.3,86.1,33.7,127.3,138,96.9,77.1,-1.444,-1.498,-1.542
55:32.7,1.42136E+12,64.7,105.1,84.3,40,132.9,138,114.1,87.9,-1.43,-1.493,-1.532
55:32.7,1.42136E+12,67.9,96.1,86.1,29,132.9,150.9,131.7,108,-1.43,-1.488,-1.532
55:32.7,1.42136E+12,63.1,83.8,82.5,27.5,129.2,165.9,149.8,132.5,-1.435,-1.488,-1.542
55:32.7,1.42136E+12,59.9,71.6,80.7,32.1,129.2,158.4,153.8,152,-1.425,-1.488,-1.532
55:32.8,1.42136E+12,59.9,83.8,91.5,30.6,132.9,183.1,157.9,186.2,-1.425,-1.478,-1.522
55:32.8,1.42136E+12,55.1,71.6,77.1,29,125.5,181.2,155.9,207.2,-1.425,-1.488,-1.537
55:32.8,1.42136E+12,55.1,69.9,75.4,19.7,114.6,181.2,151.8,217.8,-1.444,-1.527,-1.562
55:32.9,1.42136E+12,42.4,69.9,77.1,30.6,112.7,179.3,147.7,213.6,-1.483,-1.459,-1.532
55:32.9,1.42136E+12,59.9,66.5,70.1,25.9,105.6,165.9,129.7,211.4,-1.42,-1.483,-1.537
55:32.9,1.42136E+12,53.5,64.8,66.6,24.3,103.8,152.8,137.7,211.4,-1.439,-1.513,-1.503
55:32.9,1.42136E+12,51.9,61.4,54.4,30.6,94.9,141.7,106.4,146.1,-1.425,-1.483,-1.566
55:32.9,1.42136E+12,50.3,68.2,59.6,29,89.7,116.5,104.5,115.4,-1.425,-1.518,-1.586
55:33.0,1.42136E+12,50.3,63.1,45.9,29,72.5,93.9,80.1,93.3,-1.425,-1.488,-1.542
55:33.0,1.42136E+12,48.7,59.7,44.2,29,64,88.8,74.6,93.3,-1.381,-1.478,-1.537
55:33.0,1.42136E+12,42.4,58,42.5,32.1,64,78.7,76.4,77.1,-1.43,-1.464,-1.532
55:33.1,1.42136E+12,56.7,58,42.5,19.7,54,67.1,54.7,78.9,-1.43,-1.493,-1.537
55:33.1,1.42136E+12,48.7,58,40.8,21.3,62.3,70.4,70.9,73.6,-1.444,-1.454,-1.542
55:33.1,1.42136E+12,48.7,49.7,34.1,16.6,52.4,67.1,56.5,71.8,-1.425,-1.454,-1.537
55:33.2,1.42136E+12,48.7,64.8,37.5,25.9,44.2,63.8,54.7,71.8,-1.425,-1.488,-1.503
55:33.2,1.42136E+12,56.7,58,30.8,27.5,50.7,68.8,54.7,71.8,-1.415,-1.474,-1.532
55:33.2,1.42136E+12,47.1,56.4,39.2,24.3,49.1,65.5,54.7,77.1,-1.386,-1.493,-1.527
